account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag,churn_label,ref_date,tenure_days,subs_count,mrr_mean,mrr_max,arr_mean,seats_mean,upgrades,downgrades,auto_renew_rate,trial_rate,latest_plan_tier,latest_billing_frequency,usage_events_30d,usage_count_sum_30d,usage_duration_sum_30d,errors_sum_30d,distinct_features_30d,beta_share_30d,usage_events_60d,usage_count_sum_60d,usage_duration_sum_60d,errors_sum_60d,distinct_features_60d,beta_share_60d,usage_events_90d,usage_count_sum_90d,usage_duration_sum_90d,errors_sum_90d,distinct_features_90d,beta_share_90d,tickets,urgent_rate,high_rate,res_time_mean,res_time_max,first_resp_mean,satisfaction_mean,satisfaction_missing,escalation_rate
A-cd458b,Company_430,DevTools,US,2024-06-15,other,Basic,10,True,0,1,2024-11-07,145,11.0,2589.818181818182,9353.0,31077.81818181818,22.90909090909091,0.0,0.0,0.9090909090909091,0.0,Basic,annual,3.0,26.0,8848.0,3.0,2.0,0.0,5.0,46.0,15660.0,3.0,4.0,0.0,8.0,79.0,21081.0,4.0,7.0,0.0,4.0,1.0,0.0,34.75,50.0,65.0,4.5,0.0,0.0
A-c16b88,Company_431,HealthTech,US,2023-12-02,event,Enterprise,23,False,0,1,2024-06-01,182,2.0,0.0,0.0,0.0,25.0,0.0,0.0,1.0,1.0,Pro,annual,,,,,,,3.0,22.0,4954.0,0.0,3.0,0.0,4.0,32.0,7244.0,0.0,4.0,0.0,3.0,0.0,0.6666666666666666,48.333333333333336,56.0,137.66666666666666,3.0,0.6666666666666666,0.0
A-59f724,Company_432,HealthTech,US,2023-11-03,other,Enterprise,3,True,0,0,2024-12-15,408,12.0,814.4166666666666,4378.0,9773.0,20.833333333333332,2.0,0.0,0.75,0.25,Basic,monthly,2.0,21.0,5355.0,1.0,2.0,0.5,8.0,79.0,22635.0,6.0,6.0,0.125,9.0,88.0,27891.0,6.0,7.0,0.1111111111111111,4.0,0.5,0.25,19.25,29.0,94.5,4.25,0.0,0.0
A-87aa7b,Company_433,HealthTech,US,2024-05-16,organic,Pro,24,True,0,1,2024-12-26,224,16.0,1430.0625,4776.0,17160.75,29.5625,4.0,2.0,0.8125,0.125,Pro,monthly,5.0,44.0,18419.0,7.0,5.0,0.2,7.0,63.0,23494.0,7.0,7.0,0.14285714285714285,11.0,98.0,30616.0,12.0,10.0,0.09090909090909091,2.0,0.0,0.5,30.0,59.0,35.5,,1.0,0.5
A-1e6fc3,Company_434,EdTech,FR,2023-12-06,other,Pro,1,False,0,1,2024-03-20,105,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,Basic,annual,2.0,21.0,8317.0,0.0,2.0,0.0,3.0,33.0,15289.0,0.0,3.0,0.0,4.0,45.0,21853.0,2.0,4.0,0.0,5.0,0.2,0.4,23.8,33.0,88.6,3.6666666666666665,0.4,0.0
A-39ddf4,Company_435,EdTech,US,2024-12-05,partner,Enterprise,40,False,0,1,2024-12-13,8,2.0,5058.0,7960.0,60696.0,42.0,0.0,0.0,0.5,0.0,Pro,annual,,,,,,,2.0,22.0,4457.0,0.0,2.0,0.0,2.0,22.0,4457.0,0.0,2.0,0.0,5.0,0.0,0.8,23.0,68.0,76.2,4.25,0.2,0.0
A-34ea2f,Company_436,HealthTech,US,2024-08-15,organic,Enterprise,8,False,1,1,2024-10-19,65,6.0,956.3333333333334,4067.0,11476.0,25.5,0.0,0.0,0.5,0.3333333333333333,Pro,annual,4.0,44.0,9528.0,2.0,4.0,0.0,6.0,68.0,22380.0,2.0,6.0,0.0,8.0,88.0,32112.0,4.0,7.0,0.0,8.0,0.375,0.0,35.25,70.0,65.625,3.8,0.375,0.0
A-716841,Company_437,FinTech,US,2024-05-06,other,Pro,45,False,0,1,2024-11-13,191,6.0,1387.3333333333333,3059.0,16648.0,64.33333333333333,0.0,0.0,1.0,0.3333333333333333,Basic,annual,1.0,12.0,6468.0,0.0,1.0,0.0,1.0,12.0,6468.0,0.0,1.0,0.0,1.0,12.0,6468.0,0.0,1.0,0.0,5.0,0.0,0.0,29.8,64.0,112.8,4.0,0.4,0.0
A-558c72,Company_438,FinTech,US,2023-06-01,organic,Basic,12,False,0,1,2024-11-28,546,7.0,1310.142857142857,2985.0,15721.714285714286,22.714285714285715,1.0,0.0,0.8571428571428571,0.0,Pro,annual,1.0,11.0,3146.0,0.0,1.0,0.0,4.0,45.0,7692.0,3.0,4.0,0.0,4.0,45.0,7692.0,3.0,4.0,0.0,4.0,0.25,0.25,64.25,71.0,79.25,4.5,0.5,0.25
A-b11cd0,Company_439,DevTools,US,2023-01-20,ads,Pro,26,True,1,1,2024-12-21,701,6.0,801.0,1764.0,9612.0,27.666666666666668,0.0,0.0,1.0,0.3333333333333333,Pro,annual,2.0,19.0,7305.0,0.0,2.0,0.0,2.0,19.0,7305.0,0.0,2.0,0.0,2.0,19.0,7305.0,0.0,2.0,0.0,4.0,0.0,0.0,38.5,66.0,140.75,4.0,0.5,0.0
A-cc1d8d,Company_440,FinTech,US,2024-12-08,other,Pro,5,False,0,1,2024-12-19,11,7.0,723.1428571428571,1596.0,8677.714285714286,18.428571428571427,0.0,0.0,0.7142857142857143,0.2857142857142857,Basic,monthly,2.0,17.0,6929.0,1.0,2.0,0.0,4.0,38.0,14951.0,7.0,4.0,0.0,9.0,90.0,30552.0,11.0,9.0,0.0,5.0,0.0,0.4,30.2,62.0,99.2,4.5,0.6,0.0
A-7f4db3,Company_441,FinTech,US,2023-03-05,other,Pro,4,False,0,1,2023-03-21,16,1.0,1592.0,1592.0,19104.0,8.0,0.0,0.0,0.0,0.0,Enterprise,monthly,5.0,42.0,13452.0,2.0,5.0,0.0,8.0,75.0,24543.0,3.0,8.0,0.0,9.0,88.0,31199.0,3.0,9.0,0.0,1.0,1.0,0.0,15.0,15.0,60.0,3.0,0.0,0.0
A-db5e9e,Company_442,DevTools,US,2024-11-09,partner,Basic,4,False,0,1,2024-12-29,50,8.0,1156.375,3383.0,13876.5,21.5,0.0,1.0,0.75,0.25,Pro,annual,2.0,22.0,6534.0,0.0,2.0,0.5,3.0,31.0,9324.0,0.0,3.0,0.3333333333333333,4.0,40.0,11664.0,0.0,4.0,0.25,2.0,0.0,0.0,66.0,68.0,97.5,5.0,0.0,0.0
A-cc102e,Company_443,HealthTech,US,2024-04-15,partner,Enterprise,13,False,0,1,2024-11-19,218,8.0,1227.0,2985.0,14724.0,18.0,0.0,0.0,0.75,0.0,Enterprise,monthly,1.0,9.0,4275.0,5.0,1.0,0.0,2.0,18.0,4986.0,7.0,2.0,0.0,3.0,24.0,8016.0,7.0,3.0,0.0,4.0,0.0,0.25,33.25,64.0,109.0,4.333333333333333,0.25,0.0
A-82d8a6,Company_444,Cybersecurity,UK,2024-11-28,ads,Basic,5,False,0,1,2024-12-29,31,16.0,1732.5625,13532.0,20790.75,24.5,5.0,2.0,0.875,0.25,Pro,annual,1.0,12.0,4884.0,0.0,1.0,0.0,6.0,69.0,33256.0,0.0,6.0,0.16666666666666666,10.0,113.0,47572.0,2.0,9.0,0.1,5.0,0.2,0.4,42.2,70.0,112.0,3.5,0.6,0.0
A-dec005,Company_445,HealthTech,US,2023-10-13,partner,Pro,21,False,0,1,2024-11-23,407,10.0,3074.4,10746.0,36892.8,25.8,1.0,0.0,0.7,0.2,Enterprise,annual,2.0,24.0,8136.0,2.0,2.0,0.0,6.0,59.0,21633.0,4.0,5.0,0.16666666666666666,10.0,97.0,36528.0,12.0,8.0,0.2,2.0,0.0,0.5,59.0,66.0,152.0,3.0,0.5,0.0
A-5790f4,Company_446,FinTech,UK,2024-12-22,event,Pro,1,True,0,1,2024-12-31,9,6.0,3154.3333333333335,12537.0,37852.0,25.666666666666668,0.0,0.0,0.5,0.16666666666666666,Enterprise,annual,1.0,7.0,3395.0,0.0,1.0,0.0,2.0,14.0,6104.0,1.0,2.0,0.0,4.0,31.0,11107.0,6.0,4.0,0.0,4.0,0.25,0.0,44.0,72.0,57.25,4.0,0.75,0.25
A-7c83a1,Company_447,Cybersecurity,US,2024-05-06,partner,Pro,12,False,0,1,2024-05-19,13,2.0,1470.0,2352.0,17640.0,30.0,0.0,0.0,1.0,0.0,Pro,annual,4.0,42.0,10088.0,0.0,4.0,0.0,6.0,58.0,15742.0,1.0,5.0,0.0,6.0,58.0,15742.0,1.0,5.0,0.0,4.0,0.0,0.5,42.0,65.0,86.25,4.0,0.0,0.0
A-297a2d,Company_448,HealthTech,UK,2023-05-05,event,Pro,27,False,0,0,2024-11-14,559,5.0,2874.6,7164.0,34495.2,28.8,3.0,0.0,0.8,0.2,Enterprise,annual,2.0,21.0,4348.0,1.0,2.0,0.5,3.0,31.0,9108.0,4.0,3.0,0.3333333333333333,3.0,31.0,9108.0,4.0,3.0,0.3333333333333333,2.0,0.0,1.0,32.5,55.0,84.5,3.0,0.5,0.0
A-4c56c9,Company_449,FinTech,US,2023-12-20,partner,Enterprise,9,False,1,1,2024-04-05,107,,,,,,,,,,,,5.0,61.0,13927.0,6.0,4.0,0.0,7.0,82.0,21808.0,7.0,6.0,0.0,11.0,114.0,36498.0,11.0,10.0,0.18181818181818182,2.0,0.0,0.5,54.0,58.0,98.5,3.0,0.5,0.0
A-cbbe12,Company_450,Cybersecurity,DE,2023-03-22,partner,Enterprise,40,False,0,0,2024-12-16,635,6.0,2180.1666666666665,7960.0,26162.0,41.5,1.0,1.0,0.8333333333333334,0.3333333333333333,Enterprise,monthly,2.0,16.0,6751.0,0.0,2.0,0.0,2.0,16.0,6751.0,0.0,2.0,0.0,2.0,16.0,6751.0,0.0,2.0,0.0,6.0,0.3333333333333333,0.3333333333333333,38.0,68.0,74.5,4.25,0.3333333333333333,0.0
A-4a267b,Company_451,FinTech,US,2024-05-05,other,Pro,25,False,0,1,2024-06-17,43,2.0,3123.0,5771.0,37476.0,27.0,0.0,0.0,1.0,0.0,Basic,annual,1.0,4.0,868.0,0.0,1.0,0.0,2.0,11.0,2016.0,0.0,2.0,0.0,4.0,34.0,14121.0,3.0,4.0,0.0,4.0,0.25,0.25,16.25,52.0,105.0,4.333333333333333,0.25,0.0
A-bcbe98,Company_452,Cybersecurity,US,2024-07-29,other,Enterprise,46,False,0,1,2024-11-25,119,9.0,2213.1111111111113,9154.0,26557.333333333332,46.0,2.0,1.0,0.8888888888888888,0.2222222222222222,Pro,annual,5.0,48.0,18458.0,3.0,5.0,0.0,10.0,88.0,29011.0,8.0,8.0,0.1,12.0,108.0,38801.0,8.0,10.0,0.08333333333333333,7.0,0.42857142857142855,0.14285714285714285,38.285714285714285,58.0,61.57142857142857,4.0,0.5714285714285714,0.14285714285714285
A-427b69,Company_453,FinTech,US,2024-08-23,other,Basic,17,False,0,0,2024-12-27,126,10.0,1995.8,6766.0,23949.6,21.6,0.0,0.0,0.7,0.2,Basic,monthly,5.0,41.0,10270.0,5.0,5.0,0.0,9.0,79.0,24289.0,11.0,9.0,0.0,9.0,79.0,24289.0,11.0,9.0,0.0,2.0,0.5,0.0,31.5,57.0,109.5,3.0,0.5,0.0
A-0be015,Company_454,FinTech,US,2024-10-15,event,Pro,19,False,0,1,2024-12-13,59,3.0,392.6666666666667,456.0,4712.0,20.666666666666668,0.0,0.0,0.6666666666666666,0.0,Basic,monthly,,,,,,,3.0,30.0,10493.0,0.0,3.0,0.3333333333333333,6.0,65.0,24450.0,0.0,5.0,0.16666666666666666,7.0,0.2857142857142857,0.2857142857142857,40.285714285714285,68.0,84.85714285714286,4.2,0.2857142857142857,0.14285714285714285
A-054577,Company_455,EdTech,UK,2024-04-28,ads,Basic,2,False,0,0,2024-12-31,247,16.0,2787.5625,16915.0,33450.75,30.6875,1.0,1.0,0.875,0.0625,Enterprise,monthly,5.0,60.0,21580.0,4.0,5.0,0.2,9.0,100.0,36732.0,4.0,9.0,0.2222222222222222,9.0,100.0,36732.0,4.0,9.0,0.2222222222222222,1.0,1.0,0.0,46.0,46.0,70.0,4.0,0.0,0.0
A-bc87bc,Company_456,FinTech,US,2024-07-17,event,Pro,3,False,0,0,2024-12-29,165,8.0,1504.0,6169.0,18048.0,12.625,0.0,0.0,1.0,0.125,Basic,monthly,3.0,41.0,18665.0,0.0,3.0,0.0,5.0,69.0,26024.0,0.0,5.0,0.0,5.0,69.0,26024.0,0.0,5.0,0.0,7.0,0.14285714285714285,0.42857142857142855,40.57142857142857,67.0,112.0,3.75,0.42857142857142855,0.0
A-0f7d77,Company_457,FinTech,IN,2024-10-28,partner,Pro,3,False,0,1,2024-11-09,12,,,,,,,,,,,,1.0,7.0,1057.0,5.0,1.0,0.0,2.0,13.0,1603.0,9.0,2.0,0.0,2.0,13.0,1603.0,9.0,2.0,0.0,5.0,0.0,0.6,27.2,52.0,74.6,5.0,0.6,0.0
A-e7beab,Company_458,EdTech,DE,2023-10-20,organic,Enterprise,5,False,0,1,2024-04-25,188,4.0,1840.75,4179.0,22089.0,23.75,0.0,0.0,1.0,0.25,Enterprise,annual,2.0,31.0,1954.0,0.0,2.0,0.0,3.0,39.0,2098.0,0.0,3.0,0.0,4.0,56.0,9442.0,0.0,4.0,0.0,5.0,0.0,0.4,39.0,63.0,115.2,4.0,0.2,0.0
A-a09355,Company_459,FinTech,US,2024-08-10,organic,Basic,14,False,0,1,2024-10-18,69,4.0,2439.25,5970.0,29271.0,18.25,0.0,0.0,1.0,0.0,Enterprise,annual,4.0,33.0,4230.0,1.0,4.0,0.0,6.0,53.0,7546.0,4.0,6.0,0.16666666666666666,7.0,64.0,8547.0,4.0,7.0,0.2857142857142857,5.0,0.6,0.0,32.6,70.0,66.6,4.0,0.4,0.0
A-31ab9a,Company_460,FinTech,DE,2024-03-03,organic,Pro,3,False,0,1,2024-09-23,204,4.0,1114.75,3577.0,13377.0,27.5,0.0,0.0,1.0,0.25,Pro,annual,1.0,3.0,987.0,0.0,1.0,0.0,3.0,22.0,8685.0,4.0,3.0,0.0,6.0,55.0,25553.0,9.0,6.0,0.0,6.0,0.3333333333333333,0.16666666666666666,46.833333333333336,63.0,78.0,3.6666666666666665,0.5,0.0
A-0158bb,Company_461,FinTech,DE,2024-05-22,partner,Basic,5,False,0,0,2024-12-31,223,6.0,678.3333333333334,2205.0,8140.0,25.833333333333332,1.0,0.0,0.8333333333333334,0.3333333333333333,Pro,annual,2.0,18.0,4554.0,0.0,2.0,0.0,3.0,25.0,6017.0,0.0,3.0,0.0,3.0,25.0,6017.0,0.0,3.0,0.0,1.0,1.0,0.0,32.0,32.0,50.0,3.0,0.0,0.0
A-f19b24,Company_462,Cybersecurity,US,2023-01-10,organic,Pro,29,True,0,0,2024-12-01,691,3.0,841.0,1421.0,10092.0,29.0,0.0,0.0,1.0,0.0,Basic,monthly,2.0,20.0,11064.0,2.0,2.0,0.0,4.0,37.0,19483.0,6.0,4.0,0.0,4.0,37.0,19483.0,6.0,4.0,0.0,2.0,0.5,0.0,35.5,58.0,74.0,4.0,0.5,0.5
A-798a3f,Company_463,DevTools,FR,2023-10-19,other,Enterprise,12,False,1,1,2024-07-19,274,6.0,1065.1666666666667,2388.0,12782.0,20.166666666666668,1.0,0.0,0.8333333333333334,0.16666666666666666,Basic,monthly,,,,,,,1.0,3.0,1800.0,0.0,1.0,1.0,4.0,34.0,6237.0,1.0,4.0,0.25,4.0,0.5,0.5,39.5,58.0,48.0,4.0,0.5,0.0
A-42b791,Company_464,FinTech,AU,2024-05-20,event,Pro,3,False,0,0,2024-12-30,224,7.0,2722.8571428571427,14925.0,32674.285714285714,27.142857142857142,0.0,0.0,0.5714285714285714,0.0,Basic,monthly,2.0,14.0,6628.0,1.0,2.0,0.0,4.0,25.0,9715.0,2.0,4.0,0.0,5.0,35.0,14845.0,2.0,5.0,0.0,3.0,0.3333333333333333,0.3333333333333333,33.666666666666664,50.0,72.0,4.0,0.3333333333333333,0.0
A-068fc6,Company_465,EdTech,US,2023-07-17,event,Enterprise,35,False,0,0,2024-12-29,531,10.0,2908.5,6965.0,34902.0,35.0,1.0,0.0,0.9,0.1,Enterprise,monthly,5.0,61.0,17227.0,2.0,5.0,0.0,6.0,73.0,18271.0,2.0,6.0,0.0,6.0,73.0,18271.0,2.0,6.0,0.0,5.0,0.8,0.0,38.8,62.0,121.4,4.333333333333333,0.4,0.0
A-6f50ae,Company_466,FinTech,US,2023-09-21,partner,Pro,19,False,1,1,2024-02-26,158,4.0,1125.75,3781.0,13509.0,19.0,0.0,0.0,0.75,0.25,Basic,annual,2.0,11.0,3476.0,0.0,2.0,0.0,7.0,47.0,12713.0,5.0,7.0,0.0,9.0,66.0,19438.0,7.0,8.0,0.0,1.0,0.0,0.0,34.0,34.0,144.0,5.0,0.0,0.0
A-a2485e,Company_467,FinTech,US,2024-08-04,event,Pro,3,True,0,0,2024-12-05,123,6.0,1462.5,3383.0,17550.0,22.5,0.0,1.0,0.6666666666666666,0.0,Enterprise,annual,1.0,13.0,5655.0,0.0,1.0,1.0,3.0,37.0,13732.0,2.0,3.0,0.3333333333333333,5.0,58.0,21806.0,3.0,5.0,0.2,,,,,,,,,
A-bb1eaa,Company_468,Cybersecurity,US,2024-06-11,organic,Basic,21,False,0,1,2024-08-15,65,3.0,1659.0,4179.0,19908.0,21.0,0.0,1.0,1.0,0.0,Basic,monthly,,,,,,,,,,,,,1.0,13.0,5551.0,0.0,1.0,0.0,5.0,0.6,0.2,27.0,58.0,95.2,4.0,0.8,0.0
A-cc98bc,Company_469,DevTools,US,2023-05-24,ads,Basic,32,False,0,0,2024-12-24,580,10.0,2156.7,6368.0,25880.4,36.7,1.0,0.0,0.9,0.2,Basic,monthly,4.0,28.0,6549.0,2.0,4.0,0.0,6.0,45.0,7620.0,2.0,6.0,0.0,10.0,95.0,18411.0,2.0,8.0,0.0,3.0,0.3333333333333333,0.0,4.666666666666667,10.0,122.33333333333333,4.0,0.6666666666666666,0.0
A-d77f4c,Company_470,DevTools,US,2023-09-25,partner,Pro,4,True,0,1,2024-12-03,435,13.0,3733.076923076923,18706.0,44796.92307692308,25.46153846153846,3.0,1.0,0.7692307692307693,0.07692307692307693,Enterprise,annual,2.0,25.0,4970.0,2.0,2.0,0.0,3.0,36.0,6356.0,3.0,3.0,0.0,6.0,60.0,13200.0,4.0,6.0,0.0,2.0,0.5,0.0,31.0,54.0,75.0,4.0,0.0,0.0
A-ccabf0,Company_471,HealthTech,IN,2023-11-06,organic,Pro,1,False,0,1,2024-10-31,360,10.0,2237.9,11741.0,26854.8,18.6,0.0,1.0,0.9,0.1,Basic,annual,2.0,20.0,6813.0,0.0,2.0,0.0,3.0,34.0,14457.0,2.0,3.0,0.0,4.0,49.0,18342.0,2.0,4.0,0.25,4.0,0.0,0.5,46.25,61.0,89.75,3.6666666666666665,0.25,0.0
A-700ade,Company_472,Cybersecurity,UK,2024-10-31,organic,Enterprise,1,True,0,0,2024-12-31,61,8.0,2109.375,9552.0,25312.5,20.625,0.0,0.0,0.625,0.0,Basic,monthly,,,,,,,,,,,,,2.0,16.0,5027.0,0.0,2.0,0.0,4.0,0.75,0.0,30.25,66.0,53.5,4.666666666666667,0.25,0.0
A-4a4c2d,Company_473,DevTools,US,2023-05-02,event,Enterprise,54,False,0,0,2024-12-28,606,13.0,2612.769230769231,10746.0,31353.23076923077,54.0,1.0,1.0,0.7692307692307693,0.15384615384615385,Pro,monthly,2.0,20.0,9736.0,1.0,2.0,0.0,4.0,38.0,17980.0,2.0,4.0,0.0,6.0,54.0,20872.0,2.0,6.0,0.0,5.0,0.0,0.4,42.0,54.0,104.0,4.25,0.2,0.0
A-b7ef83,Company_474,Cybersecurity,UK,2024-05-29,partner,Pro,1,True,0,1,2024-07-24,56,6.0,1980.1666666666667,5174.0,23762.0,23.166666666666668,0.0,0.0,0.6666666666666666,0.0,Enterprise,annual,3.0,31.0,13000.0,1.0,3.0,0.3333333333333333,5.0,45.0,18677.0,2.0,5.0,0.2,9.0,78.0,29476.0,6.0,9.0,0.1111111111111111,1.0,1.0,0.0,28.0,28.0,88.0,4.0,0.0,0.0
A-e08cd3,Company_475,FinTech,US,2024-09-21,ads,Pro,67,True,0,1,2024-12-17,87,10.0,6974.7,13333.0,83696.4,67.0,0.0,0.0,0.6,0.1,Enterprise,monthly,3.0,26.0,1885.0,0.0,3.0,0.3333333333333333,5.0,42.0,8993.0,1.0,5.0,0.2,6.0,53.0,10687.0,1.0,6.0,0.16666666666666666,6.0,0.3333333333333333,0.3333333333333333,28.166666666666668,51.0,81.16666666666667,4.0,0.6666666666666666,0.0
A-19b2c8,Company_476,DevTools,IN,2023-06-06,other,Pro,20,False,0,1,2024-08-16,437,11.0,2065.7272727272725,5572.0,24788.727272727272,22.454545454545453,0.0,0.0,0.7272727272727273,0.0,Enterprise,annual,5.0,47.0,16786.0,2.0,5.0,0.0,7.0,65.0,21619.0,2.0,7.0,0.14285714285714285,8.0,76.0,26327.0,2.0,8.0,0.125,2.0,0.0,0.0,28.0,32.0,80.5,4.5,0.0,0.0
A-970c97,Company_477,HealthTech,DE,2024-03-01,other,Enterprise,14,False,0,0,2024-12-30,304,8.0,1922.625,5572.0,23071.5,19.875,0.0,1.0,0.5,0.0,Pro,annual,3.0,30.0,15947.0,3.0,3.0,0.0,5.0,46.0,21628.0,7.0,5.0,0.0,7.0,78.0,26508.0,7.0,7.0,0.0,1.0,1.0,0.0,61.0,61.0,139.0,5.0,0.0,0.0
A-6dee43,Company_478,FinTech,UK,2023-08-12,other,Basic,3,True,0,1,2024-01-14,155,2.0,1251.0,2388.0,15012.0,9.0,0.0,0.0,1.0,0.0,Enterprise,annual,1.0,12.0,4188.0,0.0,1.0,0.0,2.0,20.0,4772.0,1.0,2.0,0.0,6.0,72.0,21346.0,1.0,6.0,0.0,3.0,0.6666666666666666,0.3333333333333333,45.666666666666664,72.0,28.333333333333332,4.333333333333333,0.0,0.0
A-5ed98d,Company_479,DevTools,US,2024-06-22,partner,Basic,24,False,0,1,2024-10-02,102,4.0,2976.0,4776.0,35712.0,24.0,0.0,0.0,1.0,0.0,Pro,monthly,,,,,,,,,,,,,1.0,5.0,2520.0,2.0,1.0,0.0,5.0,0.4,0.0,35.8,72.0,91.8,5.0,0.8,0.0
A-c58f49,Company_480,EdTech,US,2024-07-31,other,Enterprise,70,True,0,1,2024-09-21,52,2.0,7630.0,13930.0,91560.0,70.0,0.0,0.0,1.0,0.0,Enterprise,monthly,2.0,17.0,1192.0,0.0,2.0,0.0,2.0,17.0,1192.0,0.0,2.0,0.0,2.0,17.0,1192.0,0.0,2.0,0.0,3.0,0.6666666666666666,0.0,36.333333333333336,52.0,60.0,5.0,0.6666666666666666,0.3333333333333333
A-9c18c4,Company_481,HealthTech,US,2023-07-27,ads,Pro,11,False,1,1,2024-12-13,505,10.0,1782.3,3781.0,21387.6,12.8,3.0,0.0,0.9,0.1,Enterprise,monthly,6.0,55.0,13584.0,0.0,6.0,0.0,6.0,55.0,13584.0,0.0,6.0,0.0,11.0,106.0,28734.0,1.0,10.0,0.0,4.0,0.25,0.25,42.25,69.0,130.25,4.0,0.5,0.0
A-cc8c8f,Company_482,DevTools,US,2024-06-16,ads,Enterprise,23,False,0,1,2024-09-12,88,3.0,2003.0,5572.0,24036.0,24.666666666666668,1.0,0.0,1.0,0.3333333333333333,Basic,annual,2.0,22.0,7478.0,2.0,2.0,0.0,3.0,28.0,9380.0,2.0,3.0,0.0,6.0,62.0,15800.0,2.0,6.0,0.16666666666666666,2.0,1.0,0.0,14.5,22.0,123.0,3.5,0.0,0.0
A-5f7781,Company_483,DevTools,US,2024-08-20,other,Pro,22,False,0,1,2024-12-25,127,5.0,2050.4,4378.0,24604.8,34.6,1.0,0.0,0.8,0.2,Pro,annual,1.0,7.0,3570.0,1.0,1.0,0.0,2.0,14.0,7483.0,1.0,2.0,0.0,2.0,14.0,7483.0,1.0,2.0,0.0,2.0,0.0,1.0,28.5,51.0,42.0,4.0,0.5,0.0
A-e1b9cd,Company_484,DevTools,US,2023-02-26,event,Pro,40,False,1,1,2024-10-01,583,13.0,2547.846153846154,7960.0,30574.153846153848,47.53846153846154,0.0,3.0,0.6923076923076923,0.07692307692307693,Pro,annual,7.0,69.0,24967.0,3.0,6.0,0.14285714285714285,11.0,102.0,34799.0,4.0,10.0,0.09090909090909091,14.0,138.0,45347.0,6.0,13.0,0.07142857142857142,1.0,0.0,1.0,35.0,35.0,115.0,3.0,0.0,0.0
A-ac85cd,Company_485,EdTech,US,2024-07-31,partner,Enterprise,53,False,0,1,2024-12-13,135,9.0,2662.0,12139.0,31944.0,53.888888888888886,1.0,1.0,0.8888888888888888,0.1111111111111111,Basic,monthly,5.0,67.0,19129.0,0.0,4.0,0.0,6.0,76.0,20533.0,4.0,5.0,0.0,11.0,126.0,35001.0,4.0,8.0,0.0,3.0,0.0,0.0,33.666666666666664,61.0,76.33333333333333,3.5,0.3333333333333333,0.0
A-d792a6,Company_486,DevTools,US,2023-01-23,organic,Enterprise,4,False,0,1,2024-08-13,568,13.0,778.0,2388.0,9336.0,12.153846153846153,1.0,1.0,0.9230769230769231,0.23076923076923078,Enterprise,monthly,4.0,45.0,11860.0,0.0,4.0,0.0,7.0,83.0,28410.0,0.0,7.0,0.14285714285714285,10.0,117.0,41947.0,2.0,10.0,0.2,3.0,0.3333333333333333,0.3333333333333333,52.333333333333336,67.0,79.33333333333333,4.0,0.3333333333333333,0.0
A-ac9111,Company_487,HealthTech,US,2023-08-12,event,Pro,21,True,0,1,2024-06-25,318,7.0,1202.0,4179.0,14424.0,28.857142857142858,0.0,1.0,0.8571428571428571,0.14285714285714285,Enterprise,monthly,3.0,38.0,12057.0,2.0,3.0,0.3333333333333333,7.0,70.0,20977.0,3.0,7.0,0.2857142857142857,12.0,123.0,32734.0,7.0,12.0,0.16666666666666666,3.0,0.6666666666666666,0.0,24.666666666666668,40.0,89.66666666666667,5.0,0.6666666666666666,0.0
A-18793f,Company_488,EdTech,US,2024-12-18,organic,Basic,148,True,0,1,2024-12-30,12,11.0,7144.363636363636,29452.0,85732.36363636363,148.0,1.0,0.0,0.8181818181818182,0.18181818181818182,Basic,monthly,1.0,10.0,5060.0,0.0,1.0,0.0,2.0,21.0,9526.0,0.0,2.0,0.0,3.0,35.0,15546.0,0.0,3.0,0.0,5.0,0.0,0.4,45.2,66.0,101.6,3.8,0.0,0.0
A-9f0b68,Company_489,EdTech,US,2024-04-28,ads,Basic,10,False,0,1,2024-11-01,187,10.0,2825.2,6766.0,33902.4,20.8,1.0,1.0,0.7,0.0,Enterprise,annual,2.0,24.0,4308.0,0.0,2.0,0.0,4.0,47.0,13554.0,0.0,4.0,0.25,8.0,81.0,17788.0,3.0,7.0,0.125,2.0,0.5,0.0,20.5,37.0,83.5,3.0,0.5,0.0
A-d3c88e,Company_490,DevTools,US,2024-10-18,event,Pro,16,False,0,1,2024-11-18,31,5.0,950.4,3184.0,11404.8,16.0,1.0,0.0,0.8,0.4,Pro,monthly,1.0,8.0,208.0,2.0,1.0,0.0,6.0,65.0,20986.0,5.0,6.0,0.16666666666666666,10.0,126.0,30904.0,10.0,9.0,0.2,3.0,0.3333333333333333,0.6666666666666666,58.0,72.0,48.0,4.0,0.6666666666666666,0.0
A-ccb686,Company_491,DevTools,US,2024-01-22,other,Basic,10,False,0,1,2024-11-24,307,10.0,1934.2,10547.0,23210.4,25.4,4.0,1.0,0.6,0.2,Pro,annual,5.0,43.0,11149.0,7.0,4.0,0.2,8.0,87.0,26723.0,10.0,6.0,0.125,12.0,130.0,30730.0,13.0,10.0,0.08333333333333333,1.0,0.0,1.0,67.0,67.0,30.0,4.0,0.0,0.0
